chrX	780405	781516
chrX	781811	781877
chrX	781935	782966
chrX	783269	783386
chrX	784646	784688
chrX	784892	785055
chrX	786323	786341
chrX	786383	786420
chrX	786459	786497
chrX	786567	787687
chrX	789019	789670
chrX	790356	790371
chrX	790525	791066
chrX	791331	792421
chrX	792733	792993
chrX	793423	793469
chrX	793912	793978
chrX	794419	794493
chrX	794791	794795
chrX	794928	795012
chrX	795308	795331
chrX	795454	795878
chrX	795905	795918
chrX	797154	797163
chrX	798517	798635
chrX	798953	799041
chrX	799210	799785
chrX	801432	801620
chrX	801674	801689
chrX	801861	801873
chrX	802336	802414
chrX	802472	802634
chrX	802689	803106
chrX	803268	803300
chrX	803557	803660
chrX	803705	803913
chrX	803939	804481
chrX	804622	804682
chrX	804852	804875
chrX	805195	805288
chrX	805569	805597
chrX	805634	805706
chrX	805831	805849
chrX	806150	806222
chrX	806342	806885
chrX	807171	807596
chrX	807621	807726
chrX	808902	809886
chrX	810615	810807
chrX	811198	811283
chrX	811323	812309
chrX	812373	812566
chrX	812857	812861
chrX	814284	814374
chrX	814674	814810
chrX	815111	815395
chrX	815938	815950
chrX	816225	816600
chrX	817184	818095
chrX	818134	818489
chrX	818731	819360
chrX	819594	819768
chrX	820449	820455
chrX	820746	820763
chrX	821069	821070
chrX	821203	821232
chrX	821967	822241
chrX	822347	822406
chrX	822698	823230
chrX	823273	823350
chrX	823662	823697
chrX	823980	824284
chrX	824593	824778
chrX	824803	824960
chrX	825188	825285
chrX	825705	825754
chrX	825925	825973
chrX	826276	826296
chrX	827155	827698
chrX	827738	827770
chrX	827793	827885
chrX	827907	827939
chrX	828157	829345
chrX	829593	829610
chrX	830623	830786
chrX	831750	831981
chrX	832282	832771
chrX	832945	832950
chrX	833247	833402
chrX	833903	833905
chrX	834377	834404
chrX	834684	835147
chrX	835168	835428
chrX	835450	835719
chrX	836020	836184
chrX	836457	836546
chrX	836831	836977
chrX	838327	838740
chrX	839386	839509
chrX	839772	839776
chrX	841546	841552
chrX	842436	842493
chrX	842786	843007
chrX	843224	843225
chrX	844445	845299
chrX	845914	846346
chrX	846368	846698
chrX	847256	847536
chrX	847835	847867
chrX	848152	848238
chrX	848518	848604
chrX	848984	849603
chrX	849892	850029
chrX	850618	852881
chrX	853193	853848
chrX	854464	854507
chrX	854859	855156
chrX	855179	855629
chrX	855921	855928
chrX	855962	856187
chrX	856742	856779
chrX	856832	856833
chrX	857186	857525
chrX	858739	859244
chrX	859557	859933
chrX	860801	861011
chrX	861304	861317
chrX	861361	861651
chrX	861687	861702
chrX	861993	862015
chrX	862481	862487
chrX	862782	862827
chrX	863785	864283
chrX	865489	865490
chrX	865730	865848
chrX	866137	866147
chrX	866175	866179
chrX	866597	866947
chrX	867228	867536
chrX	868371	868435
chrX	868575	868578
chrX	868860	868862
chrX	868893	869351
chrX	869654	870086
chrX	870614	870771
chrX	870992	871015
chrX	871362	871365
chrX	871432	871455
chrX	871758	871767
chrX	872113	872354
chrX	872643	872648
chrX	872904	872916
chrX	873222	873908
chrX	874381	874460
chrX	874953	874989
chrX	876090	876628
chrX	876665	877265
chrX	877300	878039
chrX	880629	881522
chrX	883963	883964
chrX	884793	884888
chrX	885101	885104
chrX	886343	886534
chrX	886655	886868
chrX	886935	887161
chrX	887572	887582
chrX	887899	888236
chrX	889289	889732
chrX	889804	889849
chrX	890194	890208
chrX	891170	891194
chrX	891412	891503
chrX	891813	891839
chrX	891909	892113
chrX	892252	892276
chrX	892577	892710
chrX	893847	893852
chrX	893874	893889
chrX	893995	894035
chrX	894345	894830
chrX	895133	895136
chrX	895353	895363
chrX	895810	896398
chrX	896703	896812
chrX	897027	897150
chrX	897336	897337
chrX	897614	897883
chrX	897958	898370
chrX	898490	898491
chrX	898625	898636
chrX	898740	898762
chrX	899135	899146
chrX	899304	899417
chrX	901416	901417
chrX	901625	902094
chrX	902396	902799
chrX	904218	904469
chrX	904768	904820
chrX	906812	907851
chrX	908759	909290
chrX	909573	909686
chrX	909986	910191
chrX	910689	910690
chrX	910795	910797
chrX	910923	910933
chrX	911176	911373
chrX	911932	911960
chrX	912259	913303
chrX	913326	913974
chrX	915297	915743
chrX	916795	918217
chrX	918392	918419
chrX	919031	919710
chrX	920211	920733
chrX	920757	921524
chrX	921586	921964
chrX	923184	923257
chrX	923509	923737
chrX	924042	924113
chrX	924592	924665
chrX	924965	925174
chrX	925533	925618
chrX	925655	925846
chrX	926296	926309
chrX	926448	926492
chrX	926735	926762
chrX	927060	927975
chrX	928081	928159
chrX	928220	928224
chrX	928786	929817
chrX	929875	930112
chrX	930138	930427
chrX	930719	930724
chrX	930780	931283
chrX	932970	933233
chrX	933572	934780
chrX	935082	935090
chrX	935378	935399
chrX	935643	935657
chrX	935678	935679
chrX	936583	936845
chrX	937139	937142
chrX	937308	937326
chrX	938113	938457
chrX	938526	938571
chrX	939312	939395
chrX	939451	939683
chrX	940245	941316
chrX	942206	942245
chrX	943197	943427
chrX	943732	944084
chrX	944267	944273
chrX	944962	945000
chrX	945157	945159
chrX	945223	945296
chrX	945338	945458
chrX	945594	945595
chrX	946260	946280
chrX	946887	947218
chrX	947362	947524
chrX	947836	947837
chrX	947935	947938
chrX	948233	948281
chrX	949250	949267
chrX	949555	950039
chrX	950171	950188
chrX	950228	950482
chrX	950503	950533
chrX	951157	951186
chrX	951805	951857
chrX	951980	952033
chrX	952106	952151
chrX	952178	952182
chrX	952203	952248
chrX	952392	952443
chrX	952608	952666
chrX	953293	953313
chrX	953880	953894
chrX	954564	954565
chrX	954677	955488
chrX	958002	958092
chrX	958295	958853
chrX	959002	959004
chrX	959390	959481
chrX	960324	960332
chrX	960590	960747
chrX	960960	960962
chrX	961297	961676
chrX	961980	962165
chrX	962212	962247
chrX	962604	962610
chrX	962898	963140
chrX	963431	964127
chrX	964434	964571
chrX	964880	965050
chrX	965436	965475
chrX	965560	965637
chrX	965720	965733
chrX	965779	965783
chrX	966391	966767
chrX	966817	966987
chrX	967299	967406
chrX	967615	967643
chrX	967685	967694
chrX	968156	968179
chrX	968486	968609
chrX	968911	969150
chrX	969187	969312
chrX	969856	970150
chrX	970440	970865
chrX	970984	971018
chrX	971333	971340
chrX	971412	971417
chrX	971699	971705
chrX	971875	971926
chrX	972417	972585
chrX	972726	972797
chrX	973016	973028
chrX	973143	973144
chrX	973385	973409
chrX	973513	973517
chrX	973610	973916
chrX	973959	973969
chrX	974678	974765
chrX	974787	975191
chrX	975494	975571
chrX	975721	975788
chrX	976084	976239
chrX	976544	976764
chrX	977198	977256
chrX	977571	977585
chrX	977896	978350
chrX	978650	978889
chrX	978912	979019
chrX	979287	979297
chrX	979594	979597
chrX	979765	979870
chrX	980230	980319
chrX	980389	980390
chrX	980828	980918
chrX	982738	982778
chrX	983402	983591
chrX	983886	984161
chrX	984491	985324
chrX	986114	986177
chrX	986226	986354
chrX	986514	986515
chrX	986798	986801
chrX	986844	986853
chrX	987154	987334
chrX	988137	988267
chrX	989092	989562
chrX	989643	990651
chrX	990672	990926
chrX	991422	991428
chrX	992278	993211
chrX	993289	993321
chrX	993795	993796
chrX	993863	993945
chrX	994787	994788
chrX	995465	996525
chrX	996630	996682
chrX	997393	997397
chrX	997626	997719
chrX	998027	998237
chrX	998260	998426
chrX	998648	998675
chrX	998967	999135
chrX	999238	999352
chrX	999754	999831
chrX	999958	1000003
chrX	1000134	1000421
chrX	1000813	1000833
chrX	1001078	1002306
chrX	1003257	1003705
chrX	1003871	1003921
chrX	1004236	1004268
chrX	1004566	1004713
chrX	1004771	1004798
chrX	1005399	1005408
chrX	1005593	1005682
chrX	1005981	1006137
chrX	1006667	1006748
chrX	1006957	1007318
chrX	1007905	1008431
chrX	1008480	1008753
chrX	1008862	1008879
chrX	1009533	1009610
chrX	1009693	1010173
chrX	1011273	1011371
chrX	1011919	1012084
chrX	1015157	1015234
chrX	1015535	1015838
chrX	1015875	1015886
chrX	1015944	1016320
chrX	1017285	1017292
chrX	1017590	1017872
chrX	1018143	1018155
chrX	1018200	1018232
chrX	1018530	1018630
chrX	1018721	1019104
chrX	1019429	1020094
chrX	1020306	1020440
chrX	1021263	1021268
chrX	1021474	1021488
chrX	1021843	1021858
chrX	1021944	1022014
chrX	1022343	1022358
chrX	1022685	1022699
chrX	1023015	1023205
chrX	1023249	1023463
chrX	1023585	1023822
chrX	1024114	1024177
chrX	1024414	1024609
chrX	1024962	1024979
chrX	1025273	1025450
chrX	1025753	1025810
chrX	1026112	1026271
chrX	1026305	1026555
chrX	1026921	1026931
chrX	1027102	1027121
chrX	1027419	1027665
chrX	1028538	1028596
chrX	1029525	1030480
chrX	1030781	1030939
chrX	1031443	1031444
chrX	1031689	1031790
chrX	1033249	1033407
chrX	1033615	1033620
chrX	1033751	1033769
chrX	1033850	1033870
chrX	1035154	1035291
chrX	1035448	1035461
chrX	1036565	1036571
chrX	1036979	1036998
